id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26302E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24245E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24099E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27178E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28675E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24788E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27159E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26952E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24506E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25538E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24564E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25075E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28675E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24242E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25597E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24658E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24112E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25603E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24788E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26036E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24109E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24564E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25597E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23851E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24238E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32006E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23851E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23851E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24945E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23878E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23745E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24945E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32006E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24596E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28621E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26919E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25603E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23538E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25183E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26154E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28494E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24259E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26302E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24112E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26761E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32167E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24325E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23882E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24975E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24351E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31203E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2595E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24975E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29328E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24182E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24962E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24658E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24596E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26651E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24351E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25538E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2368E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26919E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24921E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23538E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28561E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2581E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24685E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24099E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23571E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24199E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25075E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26154E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29328E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24199E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26154E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26761E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24819E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25257E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24615E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2563E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25092E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25641E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24465E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
