filename,nwords,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
202003.txt, 4469, 0.03316147924611754,0.20821188684486713,0.4336040623891224,-0.29072041229091644,0.43110186887658514,0.12744831119413025,0.19467239885997262,0.128821442082611,0.2722923265692023,0.1816376821192054,0.7518962755330372,-0.34894226896397407,0.014903332161308635,0.10674834211692308,0.04592540249479125,0.04383570741145175,0.3073490893953498,0.11721845703740871,-0.4308329603938241,0.059833495926425166
202004.txt, 4608, 0.10265289984466036,0.14251051796293548,0.48903126438461786,-0.265963788145999,0.38857082718154284,0.11064151425890609,0.18588164969181714,0.1556960230564865,0.17969751245674692,0.42331520000000006,0.2694916673425403,-0.19076791487068967,0.01351447386416621,0.14877466605561146,0.020800916698062392,0.04196042542207165,0.26694695009259917,0.0898110939311283,-0.4577062397875817,0.050608783818186405
202005.txt, 4482, -0.33091449635559733,0.19940814251248398,0.5601699712509622,-0.25755707662640004,0.24293717840412768,0.16971780544111234,0.17151789230703626,0.13705246410446742,0.36832935925642857,0.46462458333333334,0.037236134525303805,-0.20172057460611678,0.04141193868323524,0.23146486732190408,0.09048996128939492,0.07359561772182653,0.5472458522076301,0.09791047439322643,-0.1425570788902737,0.09803478068742101
202006.txt, 4375, 0.3245635308142769,0.15685702735582732,0.44513218303647006,-0.2772801158193901,0.2946263702384059,0.12396810930947638,0.1577995156645488,0.16305600786633428,0.19166957661298048,0.23099847297297293,0.33371550102307423,-0.3040406189406099,0.02477703944554931,0.15888522407610461,0.09606711057949624,0.05895451236321517,0.336284125357613,0.07290311468965069,0.011427428571428578,0.06850805863029329
202007.txt, 4284, -0.5530454294307028,0.1418725289737269,0.43964413680403786,-0.22353569343254034,0.221437188393418,0.15166556484930932,0.13598969510819683,0.15554159405127196,0.2558717712904791,0.30321937499999996,0.17902179876198565,-0.3577978704302235,0.05368217510633916,0.23582249195145927,0.0623644921411875,0.06615334876973346,0.37958723265239247,0.07159529351765624,0.2177665881955619,0.0912649055280143
202008.txt, 4227, 0.4470151335514301,0.13913655125525085,0.5447886662457049,-0.27697371322255815,0.22299769379192494,0.12401901175066325,0.20206676010727492,0.14872165060935444,0.18059236512646842,0.3441983170731708,0.20216947702834798,-0.5993689087966508,0.03330450502670526,0.20626944505312628,0.07005286382207634,0.04558197978913387,0.3507454101225304,0.08005293630853143,-0.1994657474061307,0.07535064397711597
202009.txt, 4209, -0.6762528941834041,0.09295292033055198,0.4192914286650058,-0.2652606904901834,0.26331662320793137,0.14100151481643763,0.17875049136308352,0.1286680176932229,0.19193055926540425,-0.02256655319148944,0.23419280282455188,-0.0633988639063479,0.03258787996087739,0.15336152658325397,0.044053655188005074,0.06022652750133117,0.4826951991814975,0.07511872775882848,0.1572170349251604,0.0708749070881083
202010.txt, 4269, 0.4058048589356076,0.12197984052526549,0.3709997754969369,-0.2934128179819894,0.3766216943014426,0.14203241928492327,0.17096299269335435,0.1473768548131238,0.04272644293253072,0.29493823255813945,0.15501931309198075,-0.569692504744037,0.01818929768987676,0.11471154499229252,0.028864574150781926,0.09157102524717228,0.35769823906811293,0.06829883810396373,-0.1424575568856471,0.07434642866547879
202011.txt, 4456, 0.20449386625022564,0.13657487641514843,0.473959573651906,-0.31003541491164355,0.29316680955915975,0.11456568573725237,0.1888194347678315,0.18333129985837204,0.16701493723600497,-0.16286029496402876,0.06837742536072877,-0.4365924596050269,0.033382387391894267,0.11931378972026027,0.03366539244888901,0.07192953784447438,0.4579483862954807,0.08774500461715037,-0.40853246952659916,0.08005877295074801
202012.txt, 1265, -0.007898102668142754,0.09784124510625808,0.31536699177359717,-0.3495677998687769,0.32315352329954733,0.09648216516600129,0.1379151500778685,0.1515496877806429,0.09046983149415222,0.3377233714285714,0.222975389902194,-0.527893280632411,0.022553058412672126,0.14276692492644164,0.05006838373360994,0.07785262398555906,0.3383238222732198,0.060493634621449195,0.008177865612648227,0.08091730746429616
