filename,nwords,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
202003.txt, 4681, -0.5231764944770484,0.3050649362351561,0.7634921291591561,-0.10902124332441013,0.3505687397965251,0.18696854878313596,0.14969723756038644,0.2159339723064115,0.19613284951469445,0.11267016783216771,0.1338566728559413,-0.5169859198694917,0.03566738355482304,0.129452609508904,0.11346410530677284,0.06892687193872941,0.34670626112060915,0.0737394442767442,-0.6353718436231575,0.07428462337249717
202004.txt, 4858, 1.1187674394032392,0.24118847934514986,0.6224378656364825,-0.20902343981350657,0.26579525393162395,0.1742605227926312,0.1779588773319818,0.1461972561025377,0.14615992360262117,0.1885594371069181,0.08368156209499486,-0.4462069938073756,0.04100759244019941,0.09282589482992314,0.047212105017717027,0.10736844482198217,0.24581494719048302,0.08646377591471034,-0.5064586673910183,0.06105646284300789
202005.txt, 2756, 0.46665703475200015,0.2503000806002857,0.730007099135483,-0.19871374877538814,0.3804118375751204,0.14457569272066065,0.1515351904159272,0.19930127805299333,0.051858262038191716,0.2669474774193549,0.08676008691987835,-0.2865399061351274,0.039246553880498664,0.14398145259735878,0.07912431344362125,0.09699354377395612,0.15775436341406296,0.06285850117297986,-0.0885041122399613,0.068705918009208
202006.txt, 1463, 0.33016162459939347,0.25359037858348565,0.8016375963954391,-0.14084026177672246,0.3810085970992732,0.1643903056786172,0.1743532100500556,0.15396799429732383,0.3042459284417871,0.06702498666666665,0.2414635006075795,-0.1512097833516599,0.03718841701458512,0.09484888019715079,0.029555145209957254,0.086801808852102,0.20465338491355695,0.07227001979978902,-0.4582354066985647,0.1030868298815
202007.txt, 1050, -0.07033777597959484,0.30701835029783964,0.8107673235787514,-0.1962615799732554,0.19641146714927185,0.20048447798826946,0.16210418054449086,0.15506036796536796,0.3628410059447539,0.19532544262295076,0.20386027777777777,-0.38800571428571423,0.05059967589129893,0.1385709402762313,0.06583948233741735,0.04797996002780674,0.25046773389563476,0.0744401670774481,0.011257142857142863,0.09433037735539707
202008.txt, 751, 0.46338231776594135,0.29927680687510844,0.8171478214132201,-0.13325500776077678,0.266017089278889,0.1925727509253406,0.13649721271742232,0.21002402761230637,0.2814430723324072,0.01393227659574467,0.08594040834442965,-0.2539091104334006,0.012235831775401343,0.06462375315946005,0.12571945828622474,0.07056011161630536,0.2048611088992228,0.07207254602170254,-0.43051597869507324,0.08535906245336983
202009.txt, 860, -0.49612844437786163,0.2206572112652681,0.8780635759168016,-0.16815676865636675,0.39188773199619226,0.17721371067518965,0.1663088858364704,0.24895389338907759,0.4914639870864307,0.3402888163265305,0.1916666431759455,-0.4384290697674419,0.04046341385562523,0.13664485300045873,0.09741178431052909,0.06027251318187089,0.29662763388014435,0.09900136586159339,-0.16706744186046507,0.1313125144319137
202010.txt, 686, 0.2902796532143955,0.19196960325657494,0.5595624453802404,-0.24910448717348305,0.357574882940274,0.18170751367254395,0.14509153021499255,0.17234777369594456,0.08766563420049091,0.32811283783783785,0.2582994550092764,-0.3586409706739839,0.04517203607646017,0.22278919937847963,0.041336985262755296,0.05682196349163127,0.11012791296171527,0.08902975550457058,0.38914431486880474,0.052172945695494986
202011.txt, 473, -0.037483370715086894,0.18971338469612317,0.7159363501150671,-0.09046373661683241,0.6871590875150385,0.21383383053915367,0.11235315761226074,0.13697604536166375,0.2260484893147503,-0.056549409090909074,0.0013446088794926004,-0.40803735024665244,0.06885860986901944,0.10406491912931556,0.058447470081070645,0.06728768176931373,0.12923292583537083,0.05342174954067957,-0.42934989429175474,0.0626760038816214
202012.txt, 212, 1.2037441653590693,0.24966106390872098,0.7479653364529477,-0.36403360486603026,0.03076054819833693,0.10167371032976849,0.09740872940876005,0.15851066350710902,0.14468144285714285,-0.3081301000000001,0.009042654028436018,-0.8738018867924529,0.0,0.05313918797633176,0.07456263567871281,0.0858347393364929,0.11547382198952878,0.10225085308056872,-0.872,0.09614834495421949
