id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24962E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23643E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28643E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26556E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.33203E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24889E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25096E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25914E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26761E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32586E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24463E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23642E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24112E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23771E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23548E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24844E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29207E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30917E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31547E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26712E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23803E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25538E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25082E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23613E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24308E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23718E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2381E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24685E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23643E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24685E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32763E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30076E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27339E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25075E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31204E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24334E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25171E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27546E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24326E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24825E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24019E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23681E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27118E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23864E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24507E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24336E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23538E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25075E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26155E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25092E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
